IndexTicker,Ticker,UniqueId,Weight,Exposure
SXDP Index,COLOB DC Equity,EQ0011738200003000,0.943919,-3.48127843179328e-05
SXDP Index,GETIB SS Equity,EQ0016281000003000,0.161235,-5.94652642811714e-06
SXDP Index,GN DC Equity,EQ0012014800001000,0.49888,-1.83992501904616e-05
SXDP Index,LONN SW Equity,EQ0015627600001000,1.608451,-5.93214648173873e-05
SXDP Index,NZYMB DC Equity,EQ0088518400001000,0.904368,-3.3354099375095e-05
SXDP Index,ORP FP Equity,EQ0000000000152299,0.518418,-1.91198333972874e-05
SXDP Index,QIA GR Equity,EQ0018663100001002,0.68382,-2.52200434277611e-05
SXDP Index,UCB BB Equity,EQ0011811600002000,0.808379,-2.98139181160102e-05
SXDP Index,MOR GR Equity,EQ0035816900001000,0.317119,-1.16957020148112e-05
SXDP Index,BION SW Equity,EQ0013001100060000,0.302893,-1.11710312859595e-05
SXDP Index,GEN DC Equity,EQ0140571500001000,0.77107,-2.84379206309317e-05
SXDP Index,SOBI SS Equity,EQ0000000000046201,0.292682,-1.07944382301248e-05
SXDP Index,STMN SW Equity,EQ0032811000002000,0.691824,-2.5515239864829e-05
SXDP Index,REC IM Equity,EQ0011788600001000,0.32605,-1.2025087244628e-05
SXDP Index,WDH DC Equity,EQ0016278600001000,0.359778,-1.32690134601986e-05
SXDP Index,IPN FP Equity,EQ0000000000185144,0.465451,-1.71663514279998e-05
SXDP Index,LUN DC Equity,EQ0032847200001000,0.352705,-1.30081533403359e-05
SXDP Index,CTEC LN Equity,EQ0000000004567745,0.313968,-1.15794896243563e-05
SXDP Index,GLPG NA Equity,EQ0000000001741553,0.331394,-1.22221799182526e-05
SXDP Index,VIFN SW Equity,EQ0011857300002000,0.603538,-2.22591538274752e-05
SXDP Index,BIM FP Equity,EQ0000000001108190,0.311934,-1.15044734383247e-05
SXDP Index,AMBUB DC Equity,EQ0012002000003000,0.413535,-1.52516315096066e-05
SXDP Index,ARGX BB Equity,EQ0000000016777154,0.220849,-8.14515716267089e-06
SXDP Index,SHL GR Equity,EQ0000000062109125,0.468633,-1.72837071329911e-05
SXDP Index,TECN SW Equity,EQ0011869300001000,0.231759,-8.54753011724501e-06
SXIE Index,ALV GR Equity,EQ0011564900001000,31.839501,-0.00109117356571017
SXIE Index,MUV2 GR Equity,EQ0011780300002000,11.061051,-0.0003790739829802
SXIE Index,CS FP Equity,EQ0011523900001000,17.885686,-0.000612961483529296
SXIE Index,CNP FP Equity,EQ0016263400001000,1.255837,-4.30388697750246e-05
SXIE Index,HNR1 GR Equity,EQ0015390200001000,2.619437,-8.97708921833654e-05
SXIE Index,G IM Equity,EQ0011570200001000,7.998908,-0.000274131085287663
SXIE Index,MAP SM Equity,EQ0012707900001000,1.050174,-3.5990580009282e-05
SXIE Index,AGN NA Equity,EQ0010001200001000,3.764108,-0.000128999984895435
SXIE Index,AGS BB Equity,EQ0011701200002000,3.505512,-0.000120137624916917
SXIE Index,SAMPO FH Equity,EQ0012534400002000,8.505758,-0.000291501373904315
SXIE Index,SCR FP Equity,EQ0000000003095256,2.283557,-7.82599273208592e-05
SXIE Index,NN NA Equity,EQ0000000034717363,4.762276,-0.000163208263967955
SXIE Index,PST IM Equity,EQ0032841100001000,1.367409,-4.68625608898261e-05
SXIE Index,ASRNL NA Equity,EQ0000000049660173,2.100787,-7.19962050155112e-05
SXIP Index,ALV GR Equity,EQ0011564900001000,16.537772,-0.00120552929862962
SXIP Index,AV/ LN Equity,EQ0011139800001000,4.850374,-0.000353570478920096
SXIP Index,PRU LN Equity,EQ0011212200001000,10.778798,-0.000785725960728589
SXIP Index,MUV2 GR Equity,EQ0011780300002000,5.745226,-0.000418801170450812
SXIP Index,TRYG DC Equity,EQ0000000001486380,0.515665,-3.75896623667229e-05
SXIP Index,RSA LN Equity,EQ0011234100001000,1.672106,-0.000121889017058306
SXIP Index,HSX LN Equity,EQ0015670500060000,1.07698,-7.85070046943524e-05
SXIP Index,LGEN LN Equity,EQ0011185400001000,3.800357,-0.000277028955820178
SXIP Index,DLG LN Equity,EQ0000000003915163,1.130501,-8.24084452022972e-05
SXIP Index,ADM LN Equity,EQ0000000001083084,1.041641,-7.59309503211108e-05
SXIP Index,CS FP Equity,EQ0011523900001000,9.290013,-0.000677200221175504
SXIP Index,PHNX LN Equity,EQ0000000009320677,0.936851,-6.82922299902586e-05
SXIP Index,STJ LN Equity,EQ0011231400001000,1.455839,-0.000106124124131573
SXIP Index,ZURN SW Equity,EQ0096164200001000,8.154055,-0.000594393985183576
SXIP Index,SREN SW Equity,EQ0000000017338988,4.936045,-0.000359815510024824
SXIP Index,CNP FP Equity,EQ0016263400001000,0.652295,-4.75493756867375e-05
SXIP Index,HNR1 GR Equity,EQ0015390200001000,1.360563,-9.91789316681481e-05
SXIP Index,G IM Equity,EQ0011570200001000,4.154717,-0.000302860208195793
SXIP Index,BEZ LN Equity,EQ0000000048264712,0.740819,-5.40023776770835e-05
SXIP Index,MAP SM Equity,EQ0012707900001000,0.545471,-3.97623858916907e-05
SXIP Index,AGN NA Equity,EQ0010001200001000,1.955117,-0.000142519247801267
SXIP Index,AGS BB Equity,EQ0011701200002000,1.8208,-0.000132728141792305
SXIP Index,BALN SW Equity,EQ0011666400002000,1.290027,-9.40371740838654e-05
SXIP Index,GJF NO Equity,EQ0000000002094558,0.561984,-4.09661094227849e-05
SXIP Index,HELN SW Equity,EQ0019120600002000,0.68026,-4.95878985806423e-05
SXIP Index,SAMPO FH Equity,EQ0012534400002000,4.41798,-0.000322050898437812
SXIP Index,SCR FP Equity,EQ0000000003095256,1.186103,-8.6461581263334e-05
SXIP Index,SLHN SW Equity,EQ0000000000342450,2.162973,-0.000157671016606397
SXIP Index,STB NO Equity,EQ0011577100001000,0.685201,-4.99480752879115e-05
SXIP Index,NN NA Equity,EQ0000000034717363,2.473576,-0.000180312580218609
SXIP Index,PST IM Equity,EQ0032841100001000,0.710246,-5.17737432971318e-05
SXIP Index,ASRNL NA Equity,EQ0000000049660173,1.091171,-7.95414648548173e-05
SXIP Index,OMU LN Equity,EQ0000000065912605,1.588472,-0.000115792474104298
SXKP Index,DTE GR Equity,EQ0018055600001000,15.128905,-0.000235059123360817
SXKP Index,VOD LN Equity,EQ0010160500001000,21.54833,-0.000334798292387294
SXKP Index,BT/A LN Equity,EQ0010023000001000,8.389714,-0.000130351721957932
SXKP Index,ISAT LN Equity,EQ0030597000001000,1.115558,-1.73325224487923e-05
SXKP Index,PROX BB Equity,EQ0018694400001000,1.180144,-1.83360007931525e-05
SXKP Index,SRCG SW Equity,EQ0032852500001000,0.860845,-1.33750242366875e-05
SXKP Index,ORA FP Equity,EQ0016209400001000,11.434262,-0.000177655131154429
SXKP Index,TEF SM Equity,EQ0010145000001000,13.201842,-0.000205118176581056
SXKP Index,ELISA FH Equity,EQ0032867500002000,2.32243,-3.60837985212322e-05
SXKP Index,FNTN GR Equity,EQ0000000003325306,1.130044,-1.75575927008036e-05
SXKP Index,KPN NA Equity,EQ0013571800001000,3.004833,-4.6686353759618e-05
SXKP Index,O2D GR Equity,EQ0000000026942276,0.832637,-1.29367540676461e-05
SXKP Index,SCMN SW Equity,EQ0022170900002000,3.780819,-5.87429162735784e-05
SXKP Index,TEL NO Equity,EQ0021855300001000,4.716981,-7.32881473424303e-05
SXKP Index,TEL2B SS Equity,EQ0018071800003000,1.373126,-2.13343790461997e-05
SXKP Index,TELIA SS Equity,EQ0019113600001000,4.137111,-6.42786563142801e-05
SXKP Index,TIT IM Equity,EQ0011573700001000,2.866456,-4.45363781788804e-05
SXKP Index,ATC NA Equity,EQ0000000044572072,0.796138,-1.23696659047191e-05
SXKP Index,CLNX SM Equity,EQ0000000042224850,1.284507,-1.99574978738272e-05
SXKP Index,DRI GR Equity,EQ0032809600001000,0.895317,-1.3910618722904e-05
SXMP Index,RTL BB Equity,EQ0011882400001002,1.183832,-0.000166177193349554
SXMP Index,REN NA Equity,EQ0011570700001000,9.287307,-0.00130368043019251
SXMP Index,PSON LN Equity,EQ0011206700001000,4.133165,-0.000580181782001676
SXMP Index,WPP LN Equity,EQ0011255400001000,9.018063,-0.00126588603686119
SXMP Index,SKY LN Equity,EQ0015652300001000,9.147107,-0.0012840002369661
SXMP Index,DMGT LN Equity,EQ0011145000002000,1.238982,-0.000173918724422567
SXMP Index,MONY LN Equity,EQ0099413100001000,1.010098,-0.000141789756188376
SXMP Index,REL LN Equity,EQ0011216100001000,10.187566,-0.00143005183585453
SXMP Index,INF LN Equity,EQ0031039400001000,6.2745,-0.000880765851634163
SXMP Index,ITV LN Equity,EQ0000000000869346,4.190174,-0.000588184265137514
SXMP Index,RMV LN Equity,EQ0000000002308192,2.934994,-0.000411991790573139
SXMP Index,MMB FP Equity,EQ0011544200001000,1.249238,-0.000175358382494822
SXMP Index,PUB FP Equity,EQ0011547100001000,6.681278,-0.000937866205701586
SXMP Index,VIV FP Equity,EQ0011529300001000,11.485601,-0.00161225996434699
SXMP Index,AUTO LN Equity,EQ0000000041367171,2.426001,-0.000340543284218716
SXMP Index,SPR GR Equity,EQ0011843800001000,1.620828,-0.000227519316881424
SXMP Index,PSM GR Equity,EQ0022153900001000,2.680669,-0.000376291611241422
SXMP Index,DEC FP Equity,EQ0031973700001000,1.161463,-0.000163037205886775
SXMP Index,ETL FP Equity,EQ0018629900001000,1.300076,-0.000182494628309688
SXMP Index,SCHA NO Equity,EQ0011794200001000,1.098552,-0.000154206245572462
SXMP Index,SESG FP Equity,EQ0000000001085093,3.185429,-0.000447145921747575
SXMP Index,TNET BB Equity,EQ0032808000001000,1.087073,-0.000152594912205515
SXMP Index,WKL NA Equity,EQ0011626000004000,7.418006,-0.001041282392544
SXNP Index,SIE GR Equity,EQ0011574600001000,10.06456,-0.00186870750239784
SXNP Index,RMG LN Equity,EQ0000000031964230,0.597218,-0.00011088669123807
SXNP Index,ADEN SW Equity,EQ0011700500001000,0.907996,-0.00016858948005151
SXNP Index,AHT LN Equity,EQ0011112400001000,1.340893,-0.000248966354119082
SXNP Index,SXS LN Equity,EQ0011156700001000,0.383601,-7.12239846180374e-05
SXNP Index,HWDN LN Equity,EQ0011196000001000,0.393988,-7.3152560216713e-05
SXNP Index,MGGT LN Equity,EQ0011194600001000,0.452619,-8.40386982667705e-05
SXNP Index,WEIR LN Equity,EQ0011250500001000,0.570491,-0.000105924234318286
SXNP Index,ITRK LN Equity,EQ0092745700001000,1.090105,-0.000202402031673655
SXNP Index,RTO LN Equity,EQ0011217100001000,0.764119,-0.000141875542301376
SXNP Index,EXPN LN Equity,EQ0000000001670630,2.033914,-0.000377640984904656
SXNP Index,CPI LN Equity,EQ0011133500001000,0.31549,-5.85776755199924e-05
SXNP Index,AGK LN Equity,EQ0030254600001000,0.204598,-3.79881303877759e-05
SXNP Index,BA/ LN Equity,EQ0011127000001000,2.440294,-0.000453094393183253
SXNP Index,HLMA LN Equity,EQ0011168700001000,0.614606,-0.000114115156869126
SXNP Index,IMI LN Equity,EQ0011176900001000,0.382957,-7.11044118168872e-05
SXNP Index,ROR LN Equity,EQ0011219200001000,0.344269,-6.39211314894046e-05
SXNP Index,TPK LN Equity,EQ0011241800001000,0.423837,-7.86946852812039e-05
SXNP Index,SMDS LN Equity,EQ0011228600001000,0.628299,-0.000116657564269979
SXNP Index,BAB LN Equity,EQ0011114900001000,0.244298,-4.53593108313516e-05
SXNP Index,GFS LN Equity,EQ0000000001220824,0.490823,-9.1132113321339e-05
SXNP Index,HAS LN Equity,EQ0011171200001000,0.299913,-5.56854619741592e-05
SXNP Index,BBA LN Equity,EQ0011117200001000,0.35528,-6.59655664482009e-05
SXNP Index,RR/ LN Equity,EQ0011218500001000,2.171807,-0.000403243861098761
SXNP Index,ECM LN Equity,EQ0011151900001000,0.396268,-7.3575892494077e-05
SXNP Index,SPX LN Equity,EQ0011231000001000,0.567146,-0.0001053031613061
SXNP Index,SU FP Equity,EQ0011551800001000,4.023618,-0.000747073408413581
SXNP Index,BNZL LN Equity,EQ0011130600001000,0.911275,-0.000169198298708298
SXNP Index,COB LN Equity,EQ0011161000001000,0.37693,-6.99853663626446e-05
SXNP Index,LR FP Equity,EQ0000000002406852,1.749966,-0.000324919777232302
SXNP Index,SKFB SS Equity,EQ0011575000003000,0.627399,-0.000116490459423651
SXNP Index,VOLVB SS Equity,EQ0011565000003000,2.361562,-0.000438476061226487
SXNP Index,SMIN LN Equity,EQ0011229000001000,0.794064,-0.000147435491882809
SXNP Index,HSV LN Equity,EQ0011229600001000,0.308219,-5.72276540337144e-05
SXNP Index,ADP FP Equity,EQ0015399900001000,0.566723,-0.000105224622028326
SXNP Index,RPC LN Equity,EQ0011919600001000,0.35957,-6.67620995490306e-05
SXNP Index,SAF FP Equity,EQ0011551900001000,3.902655,-0.000724613960050956
SXNP Index,FRA GR Equity,EQ0021907900001000,0.321667,-5.97245717819563e-05
SXNP Index,ALO FP Equity,EQ0000000001908621,0.657202,-0.000122024043573774
SXNP Index,DPW GR Equity,EQ0018688100001000,2.867315,-0.000532380258276354
SXNP Index,ISS DC Equity,EQ0000000002139534,0.497243,-9.23241278918114e-05
SXNP Index,SGSN SW Equity,EQ0011695200002000,1.24493,-0.000231148707043343
SXNP Index,SKG ID Equity,EQ0000000003349681,0.800095,-0.000148555280025257
SXNP Index,BVI FP Equity,EQ0000000000071565,0.633174,-0.000117562715520922
SXNP Index,RXL FP Equity,EQ0000000003272726,0.391107,-7.26176390364122e-05
SXNP Index,SPIE FP Equity,EQ0000000036324581,0.241124,-4.47699877399685e-05
SXNP Index,HO FP Equity,EQ0011554500001000,1.215806,-0.000225741194216171
SXNP Index,RAND NA Equity,EQ0011618700001000,0.626322,-0.000116290490624212
SXNP Index,AIR FP Equity,EQ0087628500001000,5.990806,-0.00111232524001149
SXNP Index,TKA GR Equity,EQ0081525300001000,1.071783,-0.000199000148346521
SXNP Index,ABBN SW Equity,EQ0082519700001000,4.022768,-0.000746915587169827
SXNP Index,AENA SM Equity,EQ0000000028074160,1.195282,-0.000221930461031689
SXNP Index,AMS SM Equity,EQ0000000010192938,3.102332,-0.000576016346797962
SXNP Index,DCC LN Equity,EQ0014812000001000,0.753082,-0.000139826279869241
SXNP Index,DUE GR Equity,EQ0011745700001000,0.205034,-3.80690834022192e-05
SXNP Index,G1A GR Equity,EQ0011582600001000,0.470743,-8.74038185277118e-05
SXNP Index,KGX GR Equity,EQ0000000002960869,0.431934,-8.01980718820007e-05
SXNP Index,MAN GR Equity,EQ0011573000001000,0.346905,-6.44105630170939e-05
SXNP Index,MTX GR Equity,EQ0000000000844924,0.89513,-0.000166200623437227
SXNP Index,AALB NA Equity,EQ0011594800001000,0.411429,-7.63908664664964e-05
SXNP Index,ALFA SS Equity,EQ0021585600001000,0.632526,-0.000117442400031566
SXNP Index,ANDR AV Equity,EQ0099713800001000,0.338693,-6.28858241303775e-05
SXNP Index,ATL IM Equity,EQ0000000000673727,1.236561,-0.000229594817644544
SXNP Index,BOL FP Equity,EQ0013571000001000,0.376526,-6.99103548538485e-05
SXNP Index,CNHI IM Equity,EQ0000000031885897,0.942312,-0.000174961002169942
SXNP Index,DKSH SW Equity,EQ0095011100001000,0.199471,-3.70361897798612e-05
SXNP Index,DOKA SW Equity,EQ0018002500002000,0.190929,-3.54501791161578e-05
SXNP Index,DSV DC Equity,EQ0012011500003000,1.360643,-0.000252633377135722
SXNP Index,EDEN FP Equity,EQ0000000009817050,0.666182,-0.000123691378596024
SXNP Index,FHZN SW Equity,EQ0011856800001000,0.345594,-6.41671469576096e-05
SXNP Index,FI/N SW Equity,EQ0011570400002000,0.470581,-8.73737396553727e-05
SXNP Index,GET FP Equity,EQ0000000005062936,0.570922,-0.000106004258972472
SXNP Index,KCR FH Equity,EQ0018060500001000,0.246038,-4.56823802009189e-05
SXNP Index,KNEBV FH Equity,EQ0000000001782697,1.848815,-0.0003432732738486
SXNP Index,KNIN SW Equity,EQ0000000004552161,0.754878,-0.000140159746873691
SXNP Index,LDO IM Equity,EQ0012810700001000,0.357295,-6.6339695631924e-05
SXNP Index,MAERSKB DC Equity,EQ0013612400003000,0.773114,-0.000143545662404398
SXNP Index,METSO FH Equity,EQ0088500500001000,0.384118,-7.13199770686502e-05
SXNP Index,OERL SW Equity,EQ0000000010043727,0.265451,-4.92868317362119e-05
SXNP Index,PRY IM Equity,EQ0000000003429174,0.525315,-9.75363137208305e-05
SXNP Index,TEP FP Equity,EQ0011790200001000,0.866169,-0.000160823375154446
SXNP Index,RF FP Equity,EQ0011550800001000,0.321573,-5.97071186091176e-05
SXNP Index,SAND SS Equity,EQ0011575100002000,1.758865,-0.000326572072818382
SXNP Index,SCHP SW Equity,EQ0011794400003000,0.785208,-0.000145791180194942
SXNP Index,SECUB SS Equity,EQ0011582400003000,0.473084,-8.78384768002158e-05
SXNP Index,TRELB SS Equity,EQ0011578300003000,0.464234,-8.6195279144658e-05
SXNP Index,VPK NA Equity,EQ0032805300001000,0.274296,-5.09291010315124e-05
SXNP Index,WDI GR Equity,EQ0119776700001001,1.657887,-0.000307823280404494
SXNP Index,WRT1V FH Equity,EQ0011578200003000,0.799865,-0.000148512575453418
SXNP Index,HUH1V FH Equity,EQ0011578700008000,0.317351,-5.89232112077882e-05
SXNP Index,AM FP Equity,EQ0011533800001000,0.397221,-7.37528379591331e-05
SXNP Index,VACN SW Equity,EQ0000000048833228,0.259198,-4.81258243983359e-05
SXNP Index,SRT3 GR Equity,EQ0011841400100000,0.45784,-8.50080920475239e-05
SXNP Index,SAABB SS Equity,EQ0032822100003000,0.248527,-4.61445179370413e-05
SXNP Index,IWG LN Equity,EQ0000000052670512,0.260248,-4.83207800523851e-05
SXNP Index,LIGHT NA Equity,EQ0000000049456499,0.263251,-4.88783532229659e-05
SXNP Index,LOOMB SS Equity,EQ0000000002342742,0.223839,-4.15606463302152e-05
SXNP Index,ELSSF US Equity,EQ0000000045781727,0.392816,-7.29349525723837e-05
SXNP Index,BUCN SW Equity,EQ0011731400002000,0.199329,-3.70098243485517e-05
SXNP Index,GLJ GR Equity,EQ0140430400001001,0.26029,-4.83285782785471e-05
SXNP Index,ATCOA SS Equity,EQ0011563200002000,1.681745,-0.000312253044208595
SXNP Index,FERG LN Equity,EQ0011254600001000,1.690532,-0.00031388454452491
SXNP Index,EPIA SS Equity,EQ0000000062401260,0.606086,-0.000112533230990555
SXOP Index,BBY LN Equity,EQ0011120000001000,0.88587,-5.5009702274178e-05
SXOP Index,HEI GR Equity,EQ0011759600001000,4.267884,-0.000265021987628803
SXOP Index,EN FP Equity,EQ0011525600001000,4.263405,-0.000264743856010749
SXOP Index,CRH ID Equity,EQ0011143500001000,10.255757,-0.000636849807721581
SXOP Index,SGO FP Equity,EQ0011530400001000,8.48792,-0.00052707276702794
SXOP Index,SKAB SS Equity,EQ0011693600003000,2.314037,-0.000143694319055202
SXOP Index,DG FP Equity,EQ0011550500001000,18.342137,-0.00113898822111843
SXOP Index,MRO LN Equity,EQ0000000045688373,4.532918,-0.000281479753929202
SXOP Index,WIE AV Equity,EQ0011685200001000,1.006758,-6.25164616051417e-05
SXOP Index,HOT GR Equity,EQ0011666700001000,1.127825,-7.00343362653378e-05
SXOP Index,ACS SM Equity,EQ0011782500001000,3.816572,-0.000236996951503002
SXOP Index,FER SM Equity,EQ0742382900001000,3.433113,-0.000213185370318004
SXOP Index,ASSAB SS Equity,EQ0015387300003000,7.251691,-0.000450306888024582
SXOP Index,BOKA NA Equity,EQ0011599500001000,0.839358,-5.21214553844802e-05
SXOP Index,FGR FP Equity,EQ0011537900001000,3.658861,-0.000227203601287549
SXOP Index,FLS DC Equity,EQ0011750700003000,0.842254,-5.23012877501614e-05
SXOP Index,GEBN SW Equity,EQ0000000004552153,5.456734,-0.00033884578180702
SXOP Index,KSP ID Equity,EQ0011903800001000,2.62147,-0.0001627849280602
SXOP Index,NIBEB SS Equity,EQ0022136400003000,1.268237,-7.87534737411773e-05
SXOP Index,LHN FP Equity,EQ0000000043848496,7.99285,-0.000496330498630909
SXOP Index,ROCKB DC Equity,EQ0012026100003000,1.200175,-7.45270405668005e-05
SXOP Index,SIKA SW Equity,EQ0011797600001000,6.134173,-0.00038091258359387
SXQE Index,UBI FP Equity,EQ0019106500001000,1.691633,-0.000447856288278585
SXQE Index,CDI FP Equity,EQ0011528200001000,0.997161,-0.000263996283044941
SXQE Index,MC FP Equity,EQ0011542800001000,23.837916,-0.00631103825714957
SXQE Index,UNA NA Equity,EQ0010153300004000,22.438269,-0.00594048464988354
SXQE Index,OSR GR Equity,EQ0000000028283373,1.047968,-0.000277447329719113
SXQE Index,ADS GR Equity,EQ0018000100001000,10.551841,-0.00279357777057186
SXQE Index,BEI GR Equity,EQ0011665100001000,2.9655,-0.00078510990438833
SXQE Index,OR FP Equity,EQ0011541400001000,16.15668,-0.00427744713877351
SXQE Index,MONC IM Equity,EQ0000000006713003,2.118844,-0.000560959504385023
SXQE Index,RMS FP Equity,EQ0013568800001000,4.730731,-0.00125245110878331
SXQE Index,HEN3 GR Equity,EQ0011571100002000,6.053676,-0.00160269802244408
SXQE Index,BOSS GR Equity,EQ0011830400001000,1.526622,-0.000404169972165612
SXQE Index,AMEAS FH Equity,EQ0011721600001000,0.97693,-0.000258640168232707
SXQE Index,BB FP Equity,EQ0011525100001000,0.641913,-0.000169945120234573
SXQE Index,LUX IM Equity,EQ0010092200001000,3.124773,-0.000827277097037678
SXQE Index,SK FP Equity,EQ0011549200001000,1.139543,-0.000301691618875869
UKX Index,BLND LN Equity,EQ0011127700001000,0.333439,-0.000187403915496945
UKX Index,RMG LN Equity,EQ0000000031964230,0.234253,-0.000131658052648028
UKX Index,AV/ LN Equity,EQ0011139800001000,1.022078,-0.000574442159265373
UKX Index,RBS LN Equity,EQ0011219400001000,0.585242,-0.00032892565750636
UKX Index,AHT LN Equity,EQ0011112400001000,0.56168,-0.000315683022250919
UKX Index,BLT LN Equity,EQ0022583200001000,1.794281,-0.00100844617726713
UKX Index,DGE LN Equity,EQ0011168000001000,3.325241,-0.00186889710972915
UKX Index,BATS LN Equity,EQ0034991400001000,4.421653,-0.00248511747326742
UKX Index,STAN LN Equity,EQ0011231900001000,0.94734,-0.000532436893425412
UKX Index,IMB LN Equity,EQ0019613900001000,1.355465,-0.000761816849016062
UKX Index,HSBA LN Equity,EQ0011175900001000,7.224438,-0.00406037676595995
UKX Index,PSON LN Equity,EQ0011206700001000,0.34859,-0.000195919286295485
UKX Index,PRU LN Equity,EQ0011212200001000,2.273399,-0.00127772658293373
UKX Index,RIO LN Equity,EQ0010128600001000,2.44734,-0.0013754872661935
UKX Index,SGE LN Equity,EQ0011238000001000,0.344617,-0.000193686326874813
UKX Index,TW/ LN Equity,EQ0011236400001000,0.294274,-0.00016539187026397
UKX Index,GSK LN Equity,EQ0145645000001000,3.770989,-0.00211942245476957
UKX Index,AZN LN Equity,EQ0011109300001000,3.367628,-0.00189272002716283
UKX Index,CCL LN Equity,EQ0145650400001000,0.381527,-0.000214430986380726
UKX Index,ITRK LN Equity,EQ0092745700001000,0.466496,-0.000262186417796547
UKX Index,BKG LN Equity,EQ0011119000001000,0.238384,-0.000133979813374632
UKX Index,CNA LN Equity,EQ0021620400001000,0.447155,-0.000251316126290076
UKX Index,RTO LN Equity,EQ0011217100001000,0.327309,-0.000183958649640233
UKX Index,LSE LN Equity,EQ0140920200001000,0.705125,-0.000396303929398731
UKX Index,ULVR LN Equity,EQ0010153400001000,2.43149,-0.00136657903392125
UKX Index,VOD LN Equity,EQ0010160500001000,2.482102,-0.00139502467756561
UKX Index,EXPN LN Equity,EQ0000000001670630,0.86765,-0.000487648437288153
UKX Index,SVT LN Equity,EQ0011224900001000,0.237056,-0.000133233432777941
UKX Index,III LN Equity,EQ0015422800001000,0.433762,-0.00024378881052842
UKX Index,SHP LN Equity,EQ0017994100001000,1.933857,-0.00108689257648678
UKX Index,WPP LN Equity,EQ0011255400001000,0.73958,-0.000415668796461214
UKX Index,ANTO LN Equity,EQ0011110000001000,0.173312,-9.74071641367883e-05
UKX Index,BDEV LN Equity,EQ0011116700001000,0.262356,-0.000147452882398629
UKX Index,SKY LN Equity,EQ0015652300001000,0.763808,-0.000429285746082164
UKX Index,SDR LN Equity,EQ0011222100001000,0.178365,-0.000100247119825853
UKX Index,BA/ LN Equity,EQ0011127000001000,1.044181,-0.000586864787524902
UKX Index,HLMA LN Equity,EQ0011168700001000,0.262508,-0.00014753831150307
UKX Index,ABF LN Equity,EQ0011112900001000,0.48144,-0.000270585447643645
UKX Index,BP/ LN Equity,EQ0010022800001000,5.713544,-0.00321120359935124
UKX Index,SMDS LN Equity,EQ0011228600001000,0.263202,-0.000147928362808871
UKX Index,LLOY LN Equity,EQ0011242800001000,2.289968,-0.00128703891735133
UKX Index,TSCO LN Equity,EQ0011237000001000,1.254761,-0.000705217819189904
UKX Index,BT/A LN Equity,EQ0010023000001000,0.918956,-0.000516484132238313
UKX Index,MKS LN Equity,EQ0011192700001000,0.242566,-0.000136330237813909
UKX Index,NXT LN Equity,EQ0011201100001000,0.414356,-0.000232881986839129
UKX Index,KGF LN Equity,EQ0011182700001000,0.322977,-0.000181523920163679
UKX Index,SBRY LN Equity,EQ0011220700001000,0.262611,-0.000147596200962
UKX Index,HL/ LN Equity,EQ0000000003437821,0.262014,-0.000147260666913638
UKX Index,AAL LN Equity,EQ0083398300001000,0.846247,-0.000475619232535916
UKX Index,REL LN Equity,EQ0011216100001000,0.853134,-0.000479489957814086
UKX Index,INF LN Equity,EQ0031039400001000,0.525911,-0.000295579643061891
UKX Index,IAG LN Equity,EQ0010022600001000,0.550073,-0.00030915949846644
UKX Index,RSA LN Equity,EQ0011234100001000,0.352159,-0.000197925184149091
UKX Index,RDSA LN Equity,EQ0000000001386411,6.117723,-0.00343836577042793
UKX Index,RR/ LN Equity,EQ0011218500001000,0.829575,-0.00046624900865939
UKX Index,MRW LN Equity,EQ0011198900001000,0.276978,-0.000155670937432373
UKX Index,SSE LN Equity,EQ0011222500001000,0.696,-0.000391175372964392
UKX Index,BRBY LN Equity,EQ0703395100001000,0.453128,-0.000254673152874438
UKX Index,BNZL LN Equity,EQ0011130600001000,0.389735,-0.000219044158020513
UKX Index,SMIN LN Equity,EQ0011229000001000,0.340038,-0.000191112775103543
UKX Index,RB/ LN Equity,EQ0011215600001000,1.975258,-0.00111016132880876
UKX Index,UU/ LN Equity,EQ0011202200001000,0.263369,-0.000148022222417039
UKX Index,CRH ID Equity,EQ0011143500001000,1.13978,-0.000640594635915739
UKX Index,LGEN LN Equity,EQ0011185400001000,0.79623,-0.000447507998872755
UKX Index,PSN LN Equity,EQ0011208000001000,0.396847,-0.000223041340854598
UKX Index,BARC LN Equity,EQ0010016900001000,1.630347,-0.000916309764060887
UKX Index,ITV LN Equity,EQ0000000000869346,0.327888,-0.000184284067084121
UKX Index,RDSB LN Equity,EQ0000000001834678,5.144717,-0.00289150372309087
UKX Index,MNDI LN Equity,EQ0000000003595050,0.380167,-0.000213666620709417
UKX Index,WTB LN Equity,EQ0011252700002000,0.367232,-0.000206396716328247
UKX Index,SGRO LN Equity,EQ0011228300001000,0.341273,-0.000191806886577122
UKX Index,SN/ LN Equity,EQ0011228500001000,0.618733,-0.000347748724195944
UKX Index,RMV LN Equity,EQ0000000002308192,0.24165,-0.000135815415052939
UKX Index,OCDO LN Equity,EQ0000000000409039,0.285556,-0.000160492061497442
UKX Index,DLG LN Equity,EQ0000000003915163,0.238689,-0.000134151233617094
UKX Index,ADM LN Equity,EQ0000000001083084,0.196247,-0.000110297404336412
UKX Index,RRS LN Equity,EQ0022579100001000,0.275554,-0.000154870601611825
UKX Index,GLEN LN Equity,EQ0000000017231710,2.138061,-0.00120166208203394
